run_utc	dataset_number	dataset_url	listing_page_url	file_url	file_name
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00003945.pdf	EFTA00003945.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00003948.pdf	EFTA00003948.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00003951.pdf	EFTA00003951.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004012.pdf	EFTA00004012.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004039.pdf	EFTA00004039.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004041.pdf	EFTA00004041.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004043.pdf	EFTA00004043.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004046.pdf	EFTA00004046.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004049.pdf	EFTA00004049.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004051.pdf	EFTA00004051.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004055.pdf	EFTA00004055.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004057.pdf	EFTA00004057.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004060.pdf	EFTA00004060.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004064.pdf	EFTA00004064.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004066.pdf	EFTA00004066.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004070.pdf	EFTA00004070.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004100.pdf	EFTA00004100.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004157.pdf	EFTA00004157.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004179.pdf	EFTA00004179.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004231.pdf	EFTA00004231.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004234.pdf	EFTA00004234.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004243.pdf	EFTA00004243.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004245.pdf	EFTA00004245.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004248.pdf	EFTA00004248.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004250.pdf	EFTA00004250.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004348.pdf	EFTA00004348.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004448.pdf	EFTA00004448.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004663.pdf	EFTA00004663.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004763.pdf	EFTA00004763.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004898.pdf	EFTA00004898.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00004975.pdf	EFTA00004975.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00005075.pdf	EFTA00005075.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00005091.pdf	EFTA00005091.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00005191.pdf	EFTA00005191.pdf
20260219T011825Z	3	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/doj-disclosures/data-set-3-files	https://www.justice.gov/epstein/files/DataSet%203/EFTA00005284.pdf	EFTA00005284.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005705.pdf	EFTA00005705.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005707.pdf	EFTA00005707.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005711.pdf	EFTA00005711.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005714.pdf	EFTA00005714.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005716.pdf	EFTA00005716.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005717.pdf	EFTA00005717.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005718.pdf	EFTA00005718.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005731.pdf	EFTA00005731.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005740.pdf	EFTA00005740.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005763.pdf	EFTA00005763.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005774.pdf	EFTA00005774.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005783.pdf	EFTA00005783.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005818.pdf	EFTA00005818.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005832.pdf	EFTA00005832.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005848.pdf	EFTA00005848.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005855.pdf	EFTA00005855.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005878.pdf	EFTA00005878.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005899.pdf	EFTA00005899.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005910.pdf	EFTA00005910.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005924.pdf	EFTA00005924.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005932.pdf	EFTA00005932.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005945.pdf	EFTA00005945.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005946.pdf	EFTA00005946.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005959.pdf	EFTA00005959.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005967.pdf	EFTA00005967.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005971.pdf	EFTA00005971.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00005994.pdf	EFTA00005994.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006025.pdf	EFTA00006025.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006036.pdf	EFTA00006036.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006039.pdf	EFTA00006039.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006043.pdf	EFTA00006043.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006049.pdf	EFTA00006049.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006055.pdf	EFTA00006055.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006066.pdf	EFTA00006066.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006069.pdf	EFTA00006069.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006072.pdf	EFTA00006072.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006085.pdf	EFTA00006085.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006093.pdf	EFTA00006093.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006099.pdf	EFTA00006099.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006100.pdf	EFTA00006100.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006104.pdf	EFTA00006104.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006107.pdf	EFTA00006107.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006109.pdf	EFTA00006109.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006209.pdf	EFTA00006209.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006309.pdf	EFTA00006309.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006364.pdf	EFTA00006364.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006367.pdf	EFTA00006367.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006369.pdf	EFTA00006369.pdf
20260219T011825Z	4	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/doj-disclosures/data-set-4-files	https://www.justice.gov/epstein/files/DataSet%204/EFTA00006371.pdf	EFTA00006371.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008409.pdf	EFTA00008409.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008410.pdf	EFTA00008410.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008411.pdf	EFTA00008411.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008412.pdf	EFTA00008412.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008413.pdf	EFTA00008413.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008414.pdf	EFTA00008414.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008415.pdf	EFTA00008415.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008416.pdf	EFTA00008416.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008417.pdf	EFTA00008417.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008418.pdf	EFTA00008418.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008419.pdf	EFTA00008419.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008420.pdf	EFTA00008420.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008421.pdf	EFTA00008421.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008422.pdf	EFTA00008422.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008423.pdf	EFTA00008423.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008424.pdf	EFTA00008424.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008425.pdf	EFTA00008425.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008426.pdf	EFTA00008426.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008427.pdf	EFTA00008427.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008428.pdf	EFTA00008428.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008429.pdf	EFTA00008429.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008430.pdf	EFTA00008430.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008431.pdf	EFTA00008431.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008432.pdf	EFTA00008432.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008433.pdf	EFTA00008433.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008434.pdf	EFTA00008434.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008435.pdf	EFTA00008435.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008436.pdf	EFTA00008436.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008437.pdf	EFTA00008437.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008438.pdf	EFTA00008438.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008439.pdf	EFTA00008439.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008440.pdf	EFTA00008440.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008441.pdf	EFTA00008441.pdf
20260219T011825Z	5	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/doj-disclosures/data-set-5-files	https://www.justice.gov/epstein/files/DataSet%205/EFTA00008442.pdf	EFTA00008442.pdf
